attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,class_label,wins_count
0.8888526208132229,0.7551074167570836,0.8934346298335842,0.4574049661314992,0.16408027516606521,0.18081847416651017,0.6252806324324738,0.17104988806903024,0.5459939158472534,0.6759227265404945,0.4634597005125687,0.5484866333938794,0.6330731175536234,0.08295827002868487,0.9227385351489675,0.05999310075539846,0.6025292728504308,0.7500001226530857,1,3
0.28108279266893627,0.1304146461721866,0.26271265148774964,0.10000044589799334,0.10412792383429983,0.07616511530261406,0.1040488847304681,0.7805851946695818,0.04944038046720249,0.11865307610059204,0.07375262752397076,0.06671482098017129,0.1834163971562164,0.1993602456829923,0.8061800884347968,0.364008567094798,0.29083430831185314,0.26193123154808096,1,2
0.38892823678460015,0.10642150250668192,0.4214905407276679,0.23582502465056895,0.13941869268430707,0.09475677369834215,0.19651760455763467,0.6160798540870054,0.12252231377332316,0.14227180385806684,0.18433769689296323,0.14170494551908794,0.09639998291144074,0.07408872815272155,0.14963604460360766,0.7993298433881653,0.6426131483938071,0.7833934323826774,1,3
0.4416744661661561,0.5372904562393549,0.6665767647663493,0.3884136374872199,0.18398046358868994,0.10740455089260278,0.4273078836745185,0.3159900577573817,0.35288112717398334,0.46533486896922815,0.37702092783124735,0.3481461760374998,0.5662781103181689,0.1121595539746493,0.1377605303690632,0.14202497009228846,0.5315863540502466,0.6016001869956616,1,2
0.679993831837243,0.823954658347456,0.8534238501403805,0.4446245642319561,0.1913214787457118,0.16116097472858718,0.6867704384856692,0.1380325779114698,0.5976810695341869,0.7744635684808209,0.5220136435572565,0.6136967731078761,0.6831806082368265,0.1762429766519225,0.1169541346720924,0.18442585095836214,0.3528817514402016,0.5431890531098684,1,6
0.3065150872026486,0.18559690036713564,0.5025842598043149,0.20810611617465388,0.1276497713069825,0.08724833547251541,0.23923495649391424,0.543994817463488,0.15218749652247843,0.18539022362382296,0.23288735843106656,0.17187262129858066,0.21193784030421858,0.16243182875120324,0.19981063387150688,0.6832580794155717,0.3824191950755951,0.4260761026988086,1,5
0.8314536629617764,0.7347920768447959,0.9477855981679761,0.49020386495228546,0.1886901604676942,0.18338391554209119,0.6599704701922317,0.1538504765838769,0.5774795576119245,0.65163783072626,0.5011170492570524,0.5807039972566744,0.6260340526467759,0.11455512168338154,0.8851496297695896,0.6790333096135399,0.5459181098974806,0.7929051967336075,1,4
0.39605772549199847,0.3383901499793933,0.44636501415127644,0.22457442742637035,0.11248941206341229,0.10681153775487287,0.20242184781218714,0.5795083210425265,0.12641255796666603,0.3399742262591389,0.18011600661468627,0.14857568485228126,0.34461597701034385,0.05016278680929794,0.5291621789200925,0.20061098377012168,0.7560214074343452,0.8090681343534266,1,5
0.6498621404599942,0.6081144914532123,0.9324264481347363,0.44661517508653187,0.1592012866876516,0.15648087695169904,0.6154966559649988,0.18494426312358653,0.5563625432621732,0.5473462094582873,0.4690986633221453,0.5341117073991936,0.46710164908910917,0.08841568712543751,0.05966965198027405,0.6667507154057979,0.5089600388937985,0.787905323033667,1,6
0.33179593735861695,0.31519892698892876,0.4476186072306605,0.16970019502933087,0.12816693124950895,0.078455277598187,0.22096278024994112,0.5727260540498912,0.16032788904273088,0.26885936217524214,0.18791560041949007,0.15467700702734247,0.37304521400199975,0.22041597176305508,0.6639347121576191,0.2646605996475583,0.25394041475911194,0.2308657536449565,1,2
0.4235713315685718,0.2130344130762919,0.6205576458304749,0.32750838717559755,0.1641452156324758,0.10890983707787157,0.36833667243023305,0.3851430852426166,0.27735386889111213,0.21875463480147211,0.3395980144530964,0.2885852121012365,0.24105611452214276,0.13398219011372445,0.36017857956799026,0.46906383733016654,0.4636205710776656,0.5144835420983981,1,5
0.6634043331952907,0.5894471504846288,0.8767873241285273,0.4004769183691623,0.16039641221996867,0.14740043647683404,0.5849011186796876,0.19544420758192665,0.5141087813678966,0.49343822791004527,0.4723176399347756,0.5063645454241523,0.595368828602418,0.15244966830059495,0.44616063218475616,0.21726262537513155,0.46321057426486767,0.5788380665075008,1,5
0.6090259406218161,0.6794630307385591,0.810359276239488,0.4371268954742051,0.18349085169227816,0.15018695473081015,0.5433833836257236,0.22076202646326157,0.455183196475125,0.5626501351948051,0.4496568818457636,0.46609542929514247,0.6065116785721615,0.11096027614463094,0.10487812784465804,0.15446916353852563,0.5021169900762108,0.6539522205658608,1,5
0.3241868856148059,0.30725096771977667,0.5373864410613265,0.2104262212034069,0.12426726627500419,0.09544509953836312,0.23846773206665925,0.5348468389470297,0.1550706072679336,0.2789764389164275,0.2344537279262064,0.17750632962017748,0.28575409148428854,0.137968030722252,0.15026182354356457,0.11412865148110339,0.41218218860333633,0.40606460541899464,1,3
0.48301225842553686,0.35757519020354367,0.6472906480709676,0.3579348878736234,0.1485057639750121,0.13482275198335383,0.3949299310185376,0.3489420425368744,0.3017934026563353,0.35835141853015123,0.3117584048146714,0.31820342965026305,0.2651316639250124,0.04284698346186004,0.10493005592017636,0.21517616738371187,0.7268561405645924,0.867087309258708,1,4
0.22260062098011046,0.18547460589403655,0.2842926508401454,0.09737580296473843,0.10232326463403224,0.07215543898905569,0.16838101234771155,0.6548973477103556,0.11951493615030455,0.15388442954772058,0.139434007179033,0.11628351045585827,0.22581891045009153,0.25377224724186875,0.09760898955670463,0.17132311664440253,0.18409821600001663,0.15993390124408716,1,5
0.7046519388810144,0.7640934084726269,0.9020266187868009,0.38698050071853357,0.15265590653201397,0.15962961275917972,0.668754418440789,0.1546742997981866,0.612318731594022,0.6900563529256438,0.48683849501330084,0.5897874551794797,0.6530999633238355,0.16906330714203505,0.6442657812212806,0.4932369461130586,0.4145367744074042,0.5896569974098774,1,5
0.2573082704350027,0.12127780733585491,0.19515904292177477,0.07037980665595504,0.1026352766260403,0.0523531658146006,0.09925914420247714,0.7727836678728095,0.06068822018363269,0.1127624896799752,0.07276314412210542,0.06458024071311903,0.17394639497452713,0.29179971492973017,0.23224197841784736,0.24588202182138008,0.14191622249451602,0.10091439005631399,1,3
0.47213496725848525,0.3394942386281595,0.8360030991334741,0.3799115501410017,0.15773608004765358,0.13195424377339415,0.4618561861761656,0.30685143104284335,0.3772832649534747,0.30625127051934353,0.3799903882803732,0.37350844659088944,0.3398821153040327,0.09725556712271567,0.3110666983303392,0.8332852725850691,0.6147895777518999,0.8155430226793506,1,4
0.6308213938041423,0.677407002323939,0.8404426846880766,0.41093153562526463,0.1672467309193929,0.14169660839126658,0.5331980069956966,0.23764960213882513,0.45832661853067796,0.5938730020439806,0.42889428050466794,0.4509756314137146,0.5754963240063934,0.11409748890802061,0.5677108878207313,0.39025808983213034,0.537184593728318,0.6869402499283066,1,1
0.7261590675593992,0.7689920399477947,0.8764971213070318,0.42257067049000974,0.17880017359760467,0.1679489849168302,0.6673418680294032,0.14294368251851872,0.6112566326554963,0.6877374775012399,0.48564470501611245,0.5930436043196439,0.6978891297984589,0.16014178093352865,0.4485003831129761,0.1819452510496087,0.39438553616327765,0.5563263641705228,1,6
0.4621973387767765,0.2411917869984483,0.5754766418570803,0.33221951398693184,0.15339702394981314,0.1246347757879887,0.33409281887942965,0.41429582788756886,0.23549318738844324,0.26084464063612584,0.27938507963965076,0.2603065730700135,0.17333495152995856,0.057691053652797065,0.3106285609411905,0.3827838422898008,0.6809908825425437,0.7559776515716923,1,2
0.3908014568078502,0.4671276871466582,0.5516903522423456,0.3046664572652854,0.1581583103055021,0.10895201168659238,0.3208082518345917,0.4237297417142982,0.24854117348594615,0.42691690746069777,0.2915955511359373,0.24691785483216208,0.44816809522139744,0.13051357418351342,0.34723869043639594,0.2063879969560814,0.5004490867388814,0.5446581051277524,1,4
0.2574991910529954,0.04995000972025964,0.1777842711057024,0.059571100368436145,0.09697733305959635,0.05728663183566876,0.04744908702736146,0.8835072221697107,0.018924279989540226,0.047507850438387796,0.04932261183729603,0.03015601198949134,0.13431513556210237,0.24147259615702396,0.1616401413547347,0.5378218420234834,0.1950865611177757,0.18891163333990027,1,2
0.40553628224395305,0.22214666459309448,0.6251910338282303,0.32425591689940875,0.14487704362721993,0.11006268328067911,0.3877653821532691,0.36313767715660805,0.31539644808679623,0.22118629379106064,0.3281411538961373,0.3068962710989455,0.2439014145964455,0.11222110954733082,0.06847635610922374,0.6430646294407094,0.5381189984243626,0.6393295886852807,1,5
0.7445246076046171,0.7325500122150167,0.8511989037405325,0.37661804307994384,0.13870245432177317,0.16216296161241717,0.6526916822824884,0.1585450844496729,0.5841759546470013,0.6575014731680867,0.483042888995796,0.5751622252097545,0.6247102108676851,0.15958893143784786,0.3365117885893246,0.5336937759696875,0.4038481547195802,0.6004026342580118,1,2
0.5714083646857758,0.632883547467699,0.7645004057563421,0.405669188593506,0.17921367985595177,0.14200973566092193,0.4706200174112509,0.2747343368286986,0.39288358143007085,0.5423871825475107,0.38465627083921833,0.39180526804379273,0.5737585480557224,0.08965886460411517,0.4930191105028091,0.10471838503902954,0.5800383100894728,0.6956059066151119,1,3
0.37126730828660076,0.14096617449351043,0.5791188463579119,0.29331998021850203,0.15958339138503674,0.09174456094963701,0.2790918876040377,0.4866460664358002,0.21340754109872304,0.14403209116632118,0.2588052580910438,0.20998065443879707,0.18582412297346387,0.09703652622995664,0.2513319642615396,0.6932578237959477,0.5736448567327843,0.6550810976126147,1,1
0.24043579619317215,0.07465467780690845,0.14958855983653713,0.08062322982033097,0.12230005095305065,0.047273584056304135,0.054237236833614026,0.8904966418025537,0.024845970886547417,0.07303783268094274,0.043325386732220895,0.03410012373701898,0.14550826972577527,0.28282333793834025,0.485548515270555,0.5590532412642735,0.18324780900700993,0.17909715660495645,1,2
0.3178047931810464,0.34642720802397253,0.44577262292450903,0.17999498938821842,0.11617714584384572,0.07219982829524295,0.2171041152077304,0.5685884235729873,0.14326246018745345,0.30701455775260256,0.1947110263190398,0.15798489339959917,0.38664089235926935,0.17407170600494007,0.4350862176433233,0.077766355615867,0.3405444673857798,0.3215585439525691,1,3
0.7300636993770104,0.6864163821497162,0.8965755076135439,0.42081331471754474,0.1569114898182799,0.16658550221383012,0.5792933723003241,0.20623904717534045,0.4948058370757603,0.6175642213528615,0.4495100839202832,0.49960642849156806,0.5975540676813356,0.10772666601225514,0.7140167386374185,0.14889767171861193,0.5589603327867965,0.6944274132765222,1,1
0.657444251918031,0.7834903326655809,0.8861942115172219,0.47925688247852083,0.21128402882890007,0.16254238726673667,0.6480106277632021,0.15901808052716285,0.5857616741012287,0.6832168727780996,0.4995583252525487,0.5713685857038758,0.6689565330922743,0.14998323796901658,0.07051202465457584,0.5720293035251385,0.3930923698571146,0.6019948043331661,1,6
0.4193655291205465,0.17098521587858842,0.529247278087497,0.3093870868496543,0.1680599202679547,0.10692362954694447,0.30731560848632966,0.4559100435070684,0.23244194898308834,0.20096797190613172,0.2766933378473316,0.23488402708026193,0.17269605761085158,0.10755931527586192,0.19383269559472208,0.47502187421428893,0.5459421150911858,0.6111658252941363,1,2
0.7426104331406611,0.7804926870285469,0.9487529606132866,0.44928906218690856,0.1724636759624695,0.17521620892997936,0.6900343139989726,0.14351329678732985,0.6370305486414365,0.7467248022729579,0.5084430293046114,0.6132598130430069,0.6385994342537727,0.13804187874770277,0.5332766687680137,0.6449806695861745,0.4444051918358225,0.7090235990239775,1,6
0.49289200597449717,0.5217100511461984,0.6122264304289112,0.3606654652794042,0.16056897524083297,0.12833767541795635,0.36551451812486374,0.3792227554708022,0.27624437404880664,0.49336854742458897,0.3036936889391652,0.28834968211318235,0.43730054265665563,0.05075121999410774,0.6100340490300209,0.2442889130556966,0.7053002224624075,0.7989123849998082,1,3
0.2739261948234162,0.27613481003064033,0.38899151590508385,0.14422459687273756,0.11537248834422359,0.07134700508114929,0.1995679291293781,0.607216777162228,0.13068981897776902,0.24241787844269921,0.1774909975646719,0.13940681082114872,0.3178314021555739,0.21819756969794993,0.23350452733320254,0.3743210050214713,0.24140719953127626,0.22894276986874743,1,4
0.3778619601298396,0.1225369283165279,0.47559757570803296,0.27522461250949454,0.13298420499428826,0.11310132696910588,0.2613663095910901,0.5017495171070506,0.17393377675435662,0.1599260723241071,0.22120076918643955,0.19764135197222257,0.0810392696084459,0.0301649216392568,0.17155815949041422,0.37356666490059803,0.7684414623798836,0.8400746300775446,1,3
0.6598902785017784,0.7462489411364865,0.8921023433594544,0.4329358050373981,0.16318734410884214,0.1674246068068479,0.645118305959438,0.15564854854444718,0.5556061092393981,0.6710050841419024,0.4945835685000085,0.5702238237194533,0.6716787526425394,0.13744955963271166,0.06398498011178089,0.18794237930274013,0.42676164140664236,0.6196554064965286,1,3
0.7711522573880557,0.7820539022344573,0.8543207930721297,0.43302357521210133,0.17802752582490874,0.16766598720993148,0.6584722534246864,0.15582300951120584,0.5674844343231367,0.6976081749167263,0.47890546412659074,0.5845843190758876,0.6993125929644451,0.15355672579472618,0.6026300402124634,0.08978997646894893,0.4155321448032001,0.5610287999940035,1,4
0.5377576231691681,0.48339824567510864,0.8763283576711319,0.41947134058638547,0.17960934091793063,0.1402121578819097,0.5323216460167941,0.24443631955689285,0.4501269705491948,0.42182259138617806,0.43083321817172787,0.4464461325694989,0.46019606350967335,0.11537294915839916,0.16989098082621057,0.7185483833529398,0.503746856526047,0.7020918025513748,1,2
0.24845934359992808,0.11633960845356332,0.21677816130918298,0.09458548820871276,0.12256299196539548,0.06619468336295051,0.10176445051252662,0.7912762052512028,0.052972785811966065,0.10616486195249647,0.07650262856284584,0.06566952135460104,0.18071870443482135,0.2641936823686755,0.5578004240493837,0.45027989912277566,0.19665026217206769,0.1818853441074666,1,1
0.40861508094515414,0.10152880189531935,0.4778059238599508,0.23952526521189454,0.12051824976521526,0.10147344471567674,0.2253729255627891,0.5545032816348545,0.1457634956315316,0.1464596287688515,0.19021164902222087,0.1644903512430074,0.09901567280400286,0.04277925098170779,0.1744221015971029,0.5058172496494596,0.7757584442790049,0.8639085848482687,1,2
0.4392699433571431,0.6022346325433733,0.7077038334748852,0.3932210082998466,0.1864236420568521,0.11946262977632827,0.44762895417995746,0.3035776728022932,0.3787237675977909,0.5018139804464785,0.39414868942439996,0.3681784736699423,0.6044398966410217,0.12024332755634827,0.4043405444218812,0.19711664616573127,0.5109983735139995,0.5904109494284444,1,2
0.7635294748049974,0.7034513308763344,0.9389244540419625,0.425588743909479,0.15534721668142407,0.1702754777196445,0.6649599503348437,0.15696068860198084,0.6130584486832952,0.6403078198662486,0.501261082384593,0.5837966850141925,0.605903404967455,0.14031826529300584,0.6447394797335214,0.7225507416405442,0.4740318327974414,0.7151790577001571,1,2
0.39694055881249946,0.21279833564456346,0.5736081300484336,0.2927812369167113,0.16058017661532534,0.10872398073781166,0.32758712767114634,0.42189053356179523,0.2470176803672967,0.20763768593508325,0.30841677373064297,0.25221182215323906,0.2548681439082008,0.14693171261540625,0.20121349059236468,0.24019865381961839,0.41640337949466055,0.43179813990871424,1,5
0.629837068727248,0.8119502243917386,0.8792245021616888,0.46287709141503314,0.20034315513761664,0.17467626656036725,0.6740374728601953,0.13960859900590739,0.5953697179264288,0.7342160146840301,0.5002317781835512,0.596711748463383,0.6625779782903848,0.15797534803590038,0.10130087600026576,0.44399568853764176,0.363694750684982,0.5725660000660759,1,6
0.7872730832721051,0.8047390462994335,0.8793671916883014,0.4788869208998009,0.2031219231428261,0.1717915374682795,0.6681762367406221,0.15150283336711726,0.6066407197975291,0.7147204475523243,0.4885978269215335,0.5931591873911244,0.6653980425359362,0.13936957083323237,0.7755188210547135,0.17593333821004056,0.46680821457175165,0.5874877552041159,1,1
