attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,class_label,wins_count
0.3803491629930541,0.27866573912177417,0.3376021625704768,0.17616580766925113,0.13487142696161325,0.09526380278276193,0.1058566705997642,0.7344417869863445,0.051445806821135205,0.3310284313397897,0.10353713776679889,0.0764270429276498,0.24536806290073643,0.05127137217238729,0.6425336554153274,0.09079675767757264,0.7978736943503332,0.846191106518031,0,5
0.35484922020794496,0.11809974304166275,0.34686781944491385,0.171594157218221,0.14534835713967836,0.0963107521059223,0.11290877956479571,0.7328362894618471,0.05263914577332645,0.21347187339516965,0.10948712143207197,0.07971969669474682,0.07569532626054401,0.08531416750354555,0.1527557054665722,0.4642710006481799,0.6312934009649176,0.7310002013574701,0,8
0.3313725360409487,0.2858502642285047,0.331791841618942,0.1685020249402482,0.14422861899378758,0.0982111109495527,0.0845081844122383,0.7718703829866707,0.036254582033260034,0.3038067624911101,0.0959892442470846,0.06161855866334253,0.26243002808664656,0.06433585784978851,0.2841256959023911,0.18761646083124273,0.7677473878182239,0.8244911424477575,0,8
0.37385070529745534,0.0783130656842298,0.32498805205949116,0.1784325786977455,0.15167434150317619,0.10265973261575022,0.10532537072977867,0.7343380939806622,0.06829413914956872,0.16833836731668525,0.10127843067436311,0.07516884923983266,0.03558789512153267,0.06424331913061868,0.20445499822559127,0.23246486871741806,0.7573198886744354,0.8146588885303542,0,6
0.3779635443504066,0.22126234908555956,0.4864431292773014,0.21842466482706616,0.16108755908839528,0.12144428775635958,0.1738483289527552,0.6207082939849852,0.1098481548569758,0.2865548758896793,0.14903322940953292,0.12507999849753837,0.12686003137705337,0.06115842859081116,0.3456344248833061,0.17470546968105488,0.7727293310966235,0.8587061712024779,0,6
0.4236145889410922,0.3199865372937513,0.3864632333894901,0.07968912178680154,0.049135407265851985,0.093621453616982,0.15997838126640068,0.6910963457866659,0.09109773820596147,0.3511916560874655,0.17064842824954507,0.10290239852562022,0.28559808944698706,0.26182734673323904,0.4086575129246929,0.35493387582150926,0.2676158379098511,0.14023080783892572,0,9
0.2929958615700052,0.12505382370920914,0.14419092516061094,0.03612366221706767,0.08608206543328431,0.04647789990537176,0.043328812770372635,0.8783143076482818,5.761986398940922E-4,0.11283136140972597,0.04259236870700812,0.027865245597673526,0.17438761219920257,0.32534428588135744,0.35396890654852087,0.2855624134222463,0.16282420238011866,0.11127835492573934,0,10
0.3178137227498374,0.21954909560385952,0.29042061445593603,0.0845755083338873,0.10007530652020448,0.05922165549118843,0.05608636025632998,0.8502932269637548,0.015972397475106547,0.22098987844955786,0.06743748802446073,0.03773458920865592,0.21477692430819317,0.20176118539765586,0.38774617629637803,0.14191284945113852,0.333856531136191,0.27908031859714943,0,6
0.2542651767197435,0.21914551536483018,0.22618839750039887,0.05229564347799321,0.08049513728660686,0.07772736945487782,0.10284319946606246,0.7926665088825334,0.04792736253467118,0.22479308066956827,0.06693056703365362,0.06198132806194559,0.24097279768466742,0.32014745158184504,0.25757674131397124,0.1408840453099496,0.07438335494965119,0.08524420497592658,0,5
0.4723549461267768,0.2265794034096827,0.3299782449605992,0.08244361636654743,0.05064446536429856,0.10013110941456192,0.13038953216522442,0.7445243770117568,0.08180128927208817,0.32734924529974463,0.14194292717942,0.08082913765728274,0.21926557622250276,0.25661081915695105,0.3140723580423839,0.18893051238665456,0.2676109073312606,0.1019979943399592,0,6
0.3490075386809389,0.488371276615274,0.569405725778207,0.7054148168315733,0.693825330760783,0.7902141838547709,0.2629563808392668,0.5254198247297176,0.18601158802839896,0.5305955375050123,0.5479159858941108,0.1881237148028185,0.44666480129394015,0.5580008474597346,0.21281181705926105,0.2922718003143734,0.32581474327629756,0.46862128994220986,0,6
0.38421102597504597,0.5256807135235652,0.57764059325103,0.1749806228755992,0.13105701967044123,0.1608295688196496,0.2961456903569176,0.493922279144884,0.23554716136025042,0.5768562134425136,0.23019780680869,0.2117827141490828,0.4543917889550253,0.20719511664381354,0.20006493344983547,0.24125278943785405,0.26327116622262126,0.4370170025538511,0,40
0.33647428015284,0.38057196427321516,0.5329737315972736,0.22903773008805894,0.19078825154238455,0.13028747020303585,0.222421127395225,0.5517348651783582,0.1476404943893121,0.39108255056393837,0.2088554119815957,0.16253078460590425,0.34790313029817893,0.14966475659588094,0.07642885582384729,0.2297387884623913,0.4427886404354981,0.617483975082316,0,11
0.3949398300756587,0.17449510718219072,0.43199623807389703,0.15083207387382544,0.11843870460384262,0.10711667085617697,0.14672755588199982,0.6711821510139223,0.083665674138063,0.23495155070398752,0.17006518355205894,0.10282274912743572,0.11528120309731951,0.15274678048420934,0.13213194403137285,0.159222241909412,0.4696648222581434,0.41724695771227766,0,10
0.370209300327351,0.3857199314291271,0.3896704253651788,0.16704469405955502,0.1385223328874115,0.11167015295062242,0.14406587628294465,0.6706207712138028,0.08613407066668842,0.3874893601093586,0.17587212913254055,0.1019363587393412,0.327636742396764,0.17304731819270772,0.10766536151628119,0.19297511244657212,0.4328014300124281,0.4379698124448133,0,5
0.3490946719580138,0.35504629736841486,0.35912511860854823,0.19573582687677593,0.17452639638377881,0.13043531849196613,0.14094431534380691,0.6773328076923097,0.07513485400034406,0.3546449690330371,0.15358298898773778,0.09968786188065533,0.34437226209126615,0.12146646884512277,0.2786962396993763,0.10501036825275455,0.5412647694939968,0.6319459949405565,0,7
0.38394527538970835,0.27660902017815286,0.49039231329852867,0.2248100716988258,0.18303235305296556,0.1949967182197467,0.19546022748252592,0.5898785360217113,0.13364139866210337,0.355429080354425,0.1843149194330146,0.14146695669435122,0.20747981954704975,0.1284677808516222,0.2203165761637448,0.2100531183887533,0.5125665414595143,0.6326866778779212,0,3
0.4381720206217449,0.4855733047598194,0.607453573153972,0.2071816511678257,0.16032783164771366,0.15574093095717892,0.2868104289688111,0.5038345607491961,0.21305623267102924,0.5311005734595563,0.22340766241695278,0.20701019109133212,0.4512769026476036,0.1772369958087252,0.6525856279114443,0.22564370433583766,0.36990741895379414,0.5186597603851072,0,7
0.4740214328422626,0.41166884245135527,0.581887558060249,0.2537325343208771,0.18304027668653547,0.13062685794713344,0.21402475167188934,0.5769536641621056,0.13004960419352796,0.40609705018460185,0.1705047991033891,0.15319411207627964,0.34896783643143575,0.0692568831269348,0.6269812969108207,0.2072349631848504,0.7487971751076227,0.8233175421046645,0,6
0.4660460963478645,0.4344208260062786,0.6577771550184894,0.2654785777358159,0.19240549707910876,0.14618934535848926,0.2681477040968839,0.5128397531543101,0.19128055038907874,0.5023509158700951,0.20179724635739585,0.19425771001699324,0.2829362320916258,0.09607277100820635,0.24782283021419704,0.38727982405666417,0.597049903310901,0.7430752389723556,0,7
0.3642429149964899,0.3887686960479687,0.6052975609188878,0.21239201556424556,0.16797895724408912,0.1435405280734148,0.2460160867962408,0.5316226600284486,0.1524745996255951,0.3928850389877978,0.20911665301469473,0.17960921956706946,0.36527208826800406,0.15443052839385624,0.4348727943957126,0.3015236566043848,0.4431939407860004,0.6021343324487125,0,5
